価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
500万円",広島県尾道市土堂2丁目9-7,42.18平方メートル (公簿) / 12.75坪,http://local.google.co.jp/maps?q=広島県尾道市土堂2丁目9-7,,一方 ( 北西 3.9m 公道 間口4m ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,0146109-0000101,専任媒介★,https://www.homes.co.jp/tochi/b-1461090000101/,中国バス不動産株式会社　ピタットハウス福山北店　売買課,広島県福山市御幸町大字上岩成856-1,1,画像なし
"
350万円",広島県福山市鞆町後地517-1,171.95平方メートル (公簿) / 52.01坪,http://local.google.co.jp/maps?q=広島県福山市鞆町後地517-1,,一方 ( 西 11m 公道 間口13.7m ),市街化区域,宅地,第一種住居地域,その他,所有権,不要,"古家あり 

",即時,3212332-0000059,専任媒介★,https://www.homes.co.jp/tochi/b-32123320000059/,有限会社伸光住建,広島県福山市花園町１丁目2-15,1,画像なし
"
630万円",広島県東広島市高屋町高屋東1901-37,294.41平方メートル (公簿) / 89.05坪,http://local.google.co.jp/maps?q=広島県東広島市高屋町高屋東1901-37,,一方 ( 北 6m 公道 ),市街化区域,宅地,第一種住居地域,ひな段,所有権,不要,"古家あり 

",相談,3212180-0000025,専任媒介★,https://www.homes.co.jp/tochi/b-32121800000025/,安芸建設工業株式会社,広島県呉市広横路１丁目8-28,1,画像あり
"
880万円",広島県福山市千田町2丁目4番13-1号,115平方メートル (公簿) / 34.78坪,http://local.google.co.jp/maps?q=広島県福山市千田町2丁目4番13-1号,,一方 ( 北 8m 公道 間口6m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,3212194-0000182,専任媒介★,https://www.homes.co.jp/tochi/b-32121940000182/,株式会社有正不動産,広島県福山市昭和町3-24,1,画像あり
"
350万円",広島県廿日市市津田,215.79平方メートル (公簿) / 65.27坪,http://local.google.co.jp/maps?q=広島県廿日市市津田,,一方,市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,3213175-0000016,専任媒介★,https://www.homes.co.jp/tochi/b-32131750000016/,五綱商事,広島県広島市佐伯区五日市町大字美鈴園4-8,1,画像なし
"
600万円",広島県呉市安浦町内海北4丁目,269.97平方メートル (公簿) / 81.66坪,http://local.google.co.jp/maps?q=広島県呉市安浦町内海北4丁目,,一方 ( 南東 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3212979-0000034,専任媒介★,https://www.homes.co.jp/tochi/b-32129790000034/,有限会社花本建設,広島県呉市安浦町安登東６丁目1-1,1,画像あり
"
320万円",広島県広島市佐伯区杉並台45-5,235.7平方メートル (公簿) / 71.29坪,http://local.google.co.jp/maps?q=広島県広島市佐伯区杉並台45-5,,一方,都市計画区域外,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,3213175-0000025,専属専任媒介★,https://www.homes.co.jp/tochi/b-32131750000025/,五綱商事,広島県広島市佐伯区五日市町大字美鈴園4-8,1,画像なし
"
600万円",広島県竹原市竹原町2142番1,334平方メートル (公簿) / 101.03坪,http://local.google.co.jp/maps?q=広島県竹原市竹原町2142番1,,-,市街化区域,畑,無指定,平坦,所有権,不要,"古家あり 

",即時,3212985-0000085,一般媒介★,https://www.homes.co.jp/tochi/b-32129850000085/,有限会社大昌不動産,広島県呉市中央３丁目11-22,1,画像あり
"
280万円",広島県呉市阿賀北7丁目6-6,48.79平方メートル (公簿) / 14.75坪,http://local.google.co.jp/maps?q=広島県呉市阿賀北7丁目6-6,,一方 ( 西 4.6m 公道 間口5.9m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3212180-0000186,専任媒介★,https://www.homes.co.jp/tochi/b-32121800000186/,安芸建設工業株式会社,広島県呉市広横路１丁目8-28,1,画像なし
"
300万円",広島県呉市安浦町三津口1丁目,109.52平方メートル (実測) / 33.12坪,http://local.google.co.jp/maps?q=広島県呉市安浦町三津口1丁目,,-,非線引区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,3212416-0000011,専任媒介★,https://www.homes.co.jp/tochi/b-32124160000011/,ひろしま住センター営業部　有限会社亀山工業,広島県呉市安浦町中央１丁目3-31,1,画像あり
"
345万円",広島県呉市音戸町南隠渡2丁目15-15,386平方メートル (公簿) / 116.76坪,http://local.google.co.jp/maps?q=広島県呉市音戸町南隠渡2丁目15-15,,一方 ( 北西 2m 公道 ),非線引区域,畑,無指定,高台,所有権,不要,"古家あり 

",相談,3212428-0002021,一般媒介★,https://www.homes.co.jp/tochi/b-32124280002021/,株式会社エイトホーム,広島県呉市中央１丁目9-3,1,画像あり
"
350万円",広島県福山市神辺町大字川北612,137.6平方メートル (公簿) / 41.62坪,http://local.google.co.jp/maps?q=広島県福山市神辺町大字川北612,,一方 ( 北西 4m 公道 間口9.9m ) ( 南西 3.4m 公道 間口12.8m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0146109-0000070,専任媒介★,https://www.homes.co.jp/tochi/b-1461090000070/,中国バス不動産株式会社　ピタットハウス福山北店　売買課,広島県福山市御幸町大字上岩成856-1,1,画像なし
"
360万円",広島県三原市中之町6丁目,349.07平方メートル (公簿) / 105.59坪,http://local.google.co.jp/maps?q=広島県三原市中之町6丁目,,一方 ( 南 2.5m 間口5m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,3213556-0000094,専属専任媒介★,https://www.homes.co.jp/tochi/b-32135560000094/,コンフォート不動産株式会社,広島県三原市港町１丁目2-18　2F,1,画像あり
"
620万円",広島県江田島市江田島町鷲部1丁目1-4,145.05平方メートル (公簿) / 43.87坪,http://local.google.co.jp/maps?q=広島県江田島市江田島町鷲部1丁目1-4,,二方 ( 西 7.5m 公道 間口17.5m ) ( 東 1m 私道 間口17.5m ),非線引区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",相談,3212177-0000232,一般媒介★,https://www.homes.co.jp/tochi/b-32121770000232/,株式会社東邦不動産商事,広島県呉市三条３丁目3-11　TOHOビル,1,画像あり
"
180万円",広島県広島市安芸区瀬野南1丁目20-2,485.23平方メートル (公簿) / 146.78坪,http://local.google.co.jp/maps?q=広島県広島市安芸区瀬野南1丁目20-2,,一方 ( 南西 2.2m 公道 ),市街化調整区域,田,-,-,所有権,不要,"古家あり 

",相談,3212367-0000492,一般媒介★,https://www.homes.co.jp/tochi/b-32123670000492/,株式会社マエダハウジング不動産,広島県広島市中区八丁堀10-14　八丁堀マエダビル,1,画像あり
"
680万円",広島県廿日市市丸石4丁目,255.65平方メートル / 77.33坪,http://local.google.co.jp/maps?q=広島県廿日市市丸石4丁目,,( 南 4m 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0141894-0000857,一般媒介,https://www.homes.co.jp/tochi/b-1418940000857/,トータテ住宅販売株式会社　西営業所,広島県広島市佐伯区五日市中央４丁目10-11,1,画像あり
"
776万円",広島県庄原市東城町川西,322.44平方メートル (公簿) / 97.53坪,http://local.google.co.jp/maps?q=広島県庄原市東城町川西,,二方 ( 東 公道 ) ( 西 公道 ),非線引区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",即時,3212164-0000061,専任媒介★,https://www.homes.co.jp/tochi/b-32121640000061/,有限会社越智タンス店,広島県庄原市東城町東城245,1,画像あり
"
680万円",広島県東広島市安芸津町三津4216-24,215.92平方メートル (公簿) / 65.31坪,http://local.google.co.jp/maps?q=広島県東広島市安芸津町三津4216-24,,一方 ( 北西 3m 公道 ),市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,0141897-0000442,一般媒介★,https://www.homes.co.jp/tochi/b-1418970000442/,トータテ住宅販売株式会社　東広島営業所,広島県東広島市西条中央６丁目12-18,1,画像あり
"
799万円",広島県呉市音戸町高須3丁目,442.16平方メートル (公簿) / 133.75坪,http://local.google.co.jp/maps?q=広島県呉市音戸町高須3丁目,,一方 ( 北 ) ( 西 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,3212173-0000055,一般媒介★,https://www.homes.co.jp/tochi/b-32121730000055/,有限会社信用地建,広島県呉市和庄登町1-22,1,画像あり
"
250万円",広島県府中市本山町見晴団地,166平方メートル (公簿) / 50.21坪,http://local.google.co.jp/maps?q=広島県府中市本山町見晴団地,,一方,市街化区域,宅地,第一種低層住居専用地域,高台,所有権,不要,"古家あり 

",相談,3213098-0000002,専任媒介★,https://www.homes.co.jp/tochi/b-32130980000002/,シゲモリ不動産,広島県府中市高木町371,1,画像あり
"
880万円",広島県三原市糸崎2丁目4-40.4-41,218.76平方メートル (公簿) / 66.17坪,http://local.google.co.jp/maps?q=広島県三原市糸崎2丁目4-40.4-41,,角地 ( 西 4m 公道 間口18.5m ) ( 南 4m 公道 間口10.5m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",即時,0145524-0000221,仲介,https://www.homes.co.jp/tochi/b-1455240000221/,株式会社HOME’S　住まいの窓口　三原宮沖店,広島県三原市宮沖１丁目5-8,1,画像あり
"
429.39万円",広島県府中市上下町上下832-4,157.72平方メートル (公簿) / 47.71坪,http://local.google.co.jp/maps?q=広島県府中市上下町上下832-4,,二方 ( 北 10.3m 公道 間口7.1m ) ( 東 3.1m 公道 間口27.7m ),市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,3213553-0000006,専任媒介★,https://www.homes.co.jp/tochi/b-32135530000006/,Tamada工房株式会社,広島県福山市南蔵王町５丁目10-6,1,画像あり
"
200万円",広島県山県郡北広島町大暮10571-2,"4,742平方メートル (公簿) / 1,434.45坪",http://local.google.co.jp/maps?q=広島県山県郡北広島町大暮10571-2,,-,都市計画区域外,山林,無指定,-,所有権,不要,"古家あり 

",即時,0136940-0000074,代理★,https://www.homes.co.jp/tochi/b-1369400000074/,株式会社トータツ,東京都中野区東中野１丁目58-16-203,1,画像あり
"
450万円",広島県呉市本通2丁目3-3,35.6平方メートル (公簿) / 10.76坪,http://local.google.co.jp/maps?q=広島県呉市本通2丁目3-3,,一方,市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",即時,3212985-0000154,一般媒介★,https://www.homes.co.jp/tochi/b-32129850000154/,有限会社大昌不動産,広島県呉市中央３丁目11-22,1,画像あり
"
920万円",広島県三原市糸崎4丁目,370.24平方メートル (公簿) / 111.99坪,http://local.google.co.jp/maps?q=広島県三原市糸崎4丁目,,二方 ( 東 2.5m 公道 間口18m ) ( 西 1.3m 公道 間口15.6m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0144256-0000190,専任媒介,https://www.homes.co.jp/tochi/b-1442560000190/,ハウスドゥ　三原　株式会社住まいる,広島県三原市城町１丁目12番1号　373ビル1F,1,画像あり
"
980万円",広島県三原市宮沖4丁目,148.76平方メートル (公簿) / 44.99坪,http://local.google.co.jp/maps?q=広島県三原市宮沖4丁目,,一方 ( 西 8.2m 公道 間口6.6m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0144256-0000191,専属専任媒介,https://www.homes.co.jp/tochi/b-1442560000191/,ハウスドゥ　三原　株式会社住まいる,広島県三原市城町１丁目12番1号　373ビル1F,1,画像あり
"
639.6万円",広島県福山市千田町大字藪路,426.53平方メートル (公簿) / 129.02坪,http://local.google.co.jp/maps?q=広島県福山市千田町大字藪路,,一方 ( 東 3.9m 公道 間口20m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3212619-0000022,一般媒介★,https://www.homes.co.jp/tochi/b-32126190000022/,戸田不動産株式会社,広島県福山市御幸町大字中津原1399-1,1,画像あり
"
1,000万円",広島県広島市南区仁保2丁目,61.98平方メートル (公簿) / 18.74坪,http://local.google.co.jp/maps?q=広島県広島市南区仁保2丁目,,一方 ( 南東 1.7m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0146286-0000098,仲介,https://www.homes.co.jp/tochi/b-1462860000098/,天宝商事株式会社　宇品店,広島県広島市南区宇品西６丁目6-3,1,画像あり
"
300万円",広島県福山市御幸町大字森脇361-8,159.98平方メートル (公簿) / 48.39坪,http://local.google.co.jp/maps?q=広島県福山市御幸町大字森脇361-8,,一方 ( 北 4m 私道 間口2m ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3212462-0000183,専任媒介★,https://www.homes.co.jp/tochi/b-32124620000183/,有限会社アーキ・フロンティアホーム,広島県福山市千田町４丁目9-33,1,画像あり
"
450万円",広島県三原市明神1丁目16-12,146平方メートル (公簿) / 44.16坪,http://local.google.co.jp/maps?q=広島県三原市明神1丁目16-12,,一方 ( 北 6m 公道 間口9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0140433-0000274,専任媒介,https://www.homes.co.jp/tochi/b-1404330000274/,タカセ不動産株式会社　尾道店,広島県尾道市高須町4750番地1,1,画像あり
"
280万円",広島県福山市神辺町字平野900-1,228.83平方メートル (公簿) / 69.22坪,http://local.google.co.jp/maps?q=広島県福山市神辺町字平野900-1,,三方 ( 南西 3.5m 公道 間口17.5m ) ( 南西 ) ( 北西 ),市街化調整区域,宅地,-,平坦,所有権,不要,"古家あり 

",相談,3212215-0000080,一般媒介★,https://www.homes.co.jp/tochi/b-32122150000080/,有限会社タナベ不動産,広島県福山市千田町３丁目56-16,1,画像あり
"
680万円",広島県福山市久松台2丁目26-13,148.77平方メートル (公簿) / 45坪,http://local.google.co.jp/maps?q=広島県福山市久松台2丁目26-13,,一方 ( 北 5.8m 公道 間口16m ),市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",相談,3212214-0000048,一般媒介★,https://www.homes.co.jp/tochi/b-32122140000048/,株式会社瀬良商店,広島県福山市胡町7-7,1,画像あり
"
180万円",広島県府中市上下町上下968-13,89.58平方メートル (公簿) / 27.09坪,http://local.google.co.jp/maps?q=広島県府中市上下町上下968-13,,三方 ( 南 4.2m 公道 間口6m ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3212215-0000084,一般媒介★,https://www.homes.co.jp/tochi/b-32122150000084/,有限会社タナベ不動産,広島県福山市千田町３丁目56-16,1,画像あり
"
450万円",広島県呉市阿賀中央8丁目8-21,101.14平方メートル (公簿) / 30.59坪,http://local.google.co.jp/maps?q=広島県呉市阿賀中央8丁目8-21,,一方 ( 北西 2.9m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3212428-0000953,一般媒介★,https://www.homes.co.jp/tochi/b-32124280000953/,株式会社エイトホーム,広島県呉市中央１丁目9-3,1,画像あり
"
800万円",広島県三原市港町2丁目,164.16平方メートル (公簿) / 49.65坪,http://local.google.co.jp/maps?q=広島県三原市港町2丁目,,二方 ( 東 3.3m 公道 間口6m ) ( 西 1m 間口6m ),市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",即時,0144256-0000077,仲介,https://www.homes.co.jp/tochi/b-1442560000077/,ハウスドゥ　三原　株式会社住まいる,広島県三原市城町１丁目12番1号　373ビル1F,1,画像あり
"
500万円",広島県呉市警固屋3丁目4-38,81.15平方メートル (公簿) / 24.54坪,http://local.google.co.jp/maps?q=広島県呉市警固屋3丁目4-38,,角地 ( 西 公道 ) ( 南 3m 公道 ),市街化区域,宅地,近隣商業地域,ひな段,所有権,不要,"古家あり 

",即時,3212428-0000550,一般媒介★,https://www.homes.co.jp/tochi/b-32124280000550/,株式会社エイトホーム,広島県呉市中央１丁目9-3,1,画像あり
"
750万円",広島県広島市安佐北区あさひが丘9丁目,249.7平方メートル (公簿) / 75.53坪,http://local.google.co.jp/maps?q=広島県広島市安佐北区あさひが丘9丁目,,一方 ( 西 8m 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0147131-0000086,仲介,https://www.homes.co.jp/tochi/b-1471310000086/,ひまわり不動産　亀井建設株式会社,広島県広島市安佐南区上安２丁目2-37,1,画像あり
"
100万円",広島県呉市豊町大長4787-7,198.46平方メートル (公簿) / 60.03坪,http://local.google.co.jp/maps?q=広島県呉市豊町大長4787-7,,三方 ( 北東 5.5m 公道 ) ( 南東 2.4m ) ( 南西 2.5m ),都市計画区域外,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3212428-0001655,一般媒介★,https://www.homes.co.jp/tochi/b-32124280001655/,株式会社エイトホーム,広島県呉市中央１丁目9-3,1,画像あり
"
864万円",広島県尾道市浦崎町,635.25平方メートル (実測) / 192.16坪,http://local.google.co.jp/maps?q=広島県尾道市浦崎町,,-,都市計画区域外,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3212195-0000090,専属専任媒介★,https://www.homes.co.jp/tochi/b-32121950000090/,ウエナガ不動産株式会社,広島県福山市本庄町中２丁目11-19,1,画像あり
"
250万円",広島県福山市新市町大字相方446,576平方メートル (公簿) / 174.24坪,http://local.google.co.jp/maps?q=広島県福山市新市町大字相方446,,角地 ( 北東 6m 公道 間口21m ) ( 北西 1.2m 公道 間口31.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0140432-0000132,専任媒介★,https://www.homes.co.jp/tochi/b-1404320000132/,タカセ不動産株式会社　福山店,広島県福山市南蔵王町２丁目9番31号,1,画像あり
"
1,000万円",広島県東広島市黒瀬町丸山,975.22平方メートル (公簿) / 295坪,http://local.google.co.jp/maps?q=広島県東広島市黒瀬町丸山,,一方 ( 北西 3m 公道 ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0141897-0000400,一般媒介,https://www.homes.co.jp/tochi/b-1418970000400/,トータテ住宅販売株式会社　東広島営業所,広島県東広島市西条中央６丁目12-18,1,画像あり
