価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
298万円",福岡県飯塚市潤野232-3,198.35平方メートル (公簿) / 60坪 共有持分1/1,http://local.google.co.jp/maps?q=福岡県飯塚市潤野232-3,,一方 ( 東 4.6m 公道 間口4m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,0128277-0000188,専任媒介★,https://www.homes.co.jp/tochi/b-1282770000188/,不動産工房株式会社,福岡県飯塚市椋本594-25,1,画像あり
"
680万円",福岡県宗像市三郎丸3丁目,254.25平方メートル (公簿) / 76.91坪,http://local.google.co.jp/maps?q=福岡県宗像市三郎丸3丁目,,一方 ( 南西 4m 公道 間口10m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0127382-0001027,一般媒介,https://www.homes.co.jp/tochi/b-1273820001027/,ハウスドゥ！宗像店　株式会社高山不動産,福岡県宗像市赤間駅前１丁目7-1,1,画像あり
"
397万円",福岡県北九州市八幡西区市瀬3丁目12-10,299.05平方メートル / 90.46坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区市瀬3丁目12-10,,( 南 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0000216,一般媒介★,https://www.homes.co.jp/tochi/b-1313660000216/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
720万円",福岡県大牟田市藤田町537-5,374.69平方メートル (公簿) / 113.34坪,http://local.google.co.jp/maps?q=福岡県大牟田市藤田町537-5,,一方 ( 東 2.8m 公道 間口16m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3707094-0001061,専任媒介★,https://www.homes.co.jp/tochi/b-37070940001061/,さくらエステート 　福岡トーヨー株式会社不動産部,福岡県大牟田市中白川町１丁目60番地3,1,画像あり
"
980万円",福岡県北九州市門司区白野江2丁目7-5,325.54平方メートル (公簿) / 98.47坪,http://local.google.co.jp/maps?q=福岡県北九州市門司区白野江2丁目7-5,,-,市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0138420-0001828,仲介,https://www.homes.co.jp/tochi/b-1384200001828/,株式会社アンサー倶楽部　小倉店,福岡県北九州市小倉北区浅野２丁目15-46,1,画像あり
"
690万円",福岡県大牟田市明治町3丁目4-3,234.64平方メートル (公簿) / 70.97坪,http://local.google.co.jp/maps?q=福岡県大牟田市明治町3丁目4-3,,一方 ( 4m 公道 間口15m ),市街化区域,宅地,商業地域,-,所有権,不要,"古家あり 

",相談,3707094-0001066,一般媒介★,https://www.homes.co.jp/tochi/b-37070940001066/,さくらエステート 　福岡トーヨー株式会社不動産部,福岡県大牟田市中白川町１丁目60番地3,1,画像あり
"
898万円",福岡県北九州市小倉北区竪林町13-13,146.38平方メートル (公簿) / 44.27坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉北区竪林町13-13,,一方 ( 北東 7.7m 公道 間口7.5m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0138420-0002095,一般媒介★,https://www.homes.co.jp/tochi/b-1384200002095/,株式会社アンサー倶楽部　小倉店,福岡県北九州市小倉北区浅野２丁目15-46,1,画像あり
"
600万円",福岡県筑後市大字馬間田1100-1,776.69平方メートル (公簿) / 234.94坪,http://local.google.co.jp/maps?q=福岡県筑後市大字馬間田1100-1,,( 西 5.1m 公道 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0130448-0000077,専属専任媒介,https://www.homes.co.jp/tochi/b-1304480000077/,株式会社熊丸組　筑後大木店,福岡県三潴郡大木町大字奥牟田827-6,1,画像あり
"
980万円",福岡県久留米市城島町下青木1123番1,"1,001.27平方メートル (公簿) / 302.88坪",http://local.google.co.jp/maps?q=福岡県久留米市城島町下青木1123番1,,一方 ( 南 5m 公道 間口33m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0110700-0000831,専任媒介★,https://www.homes.co.jp/tochi/b-1107000000831/,株式会社マイホーム情報不動産 鳥栖支店,佐賀県鳥栖市京町730番地4,1,画像あり
"
600万円",福岡県みやま市瀬高町小川,329.25平方メートル (公簿) / 99.59坪,http://local.google.co.jp/maps?q=福岡県みやま市瀬高町小川,,一方 ( 東 12.6m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0126973-0010831,仲介,https://www.homes.co.jp/tochi/b-1269730010831/,株式会社情報サービス福岡,福岡県福岡市博多区諸岡３丁目1-35,1,画像あり
"
830万円",福岡県北九州市小倉北区赤坂3丁目,417.28平方メートル (公簿) / 126.22坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉北区赤坂3丁目,,一方 ( 西 3.9m 公道 間口14m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0138420-0002181,専任媒介★,https://www.homes.co.jp/tochi/b-1384200002181/,株式会社アンサー倶楽部　小倉店,福岡県北九州市小倉北区浅野２丁目15-46,1,画像あり
"
700万円",福岡県北九州市八幡東区天神町,211.95平方メートル (公簿) / 64.11坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡東区天神町,,( 北 10m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0131366-0003117,一般媒介★,https://www.homes.co.jp/tochi/b-1313660003117/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
490万円",福岡県北九州市若松区用勺町,162.03平方メートル (公簿) / 49.01坪,http://local.google.co.jp/maps?q=福岡県北九州市若松区用勺町,,二方 ( 東 5.9m 公道 間口19.2m ) ( 北 5.9m 公道 間口4.9m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",即時,0134045-0000839,専任媒介,https://www.homes.co.jp/tochi/b-1340450000839/,株式会社ミクニ　八幡センター,福岡県北九州市八幡西区岡田町9-9,1,画像あり
"
600万円",福岡県久留米市田主丸町菅原2290-5,169.45平方メートル (公簿) / 51.25坪,http://local.google.co.jp/maps?q=福岡県久留米市田主丸町菅原2290-5,,一方,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,0143375-0000443,専任媒介,https://www.homes.co.jp/tochi/b-1433750000443/,株式会社クリフ　仲介部,福岡県福岡市中央区赤坂１丁目14-23,1,画像あり
"
800万円",福岡県鞍手郡鞍手町大字新延798-1,463.28平方メートル (公簿) / 140.14坪,http://local.google.co.jp/maps?q=福岡県鞍手郡鞍手町大字新延798-1,,一方 ( 北 4.1m 公道 間口26.9m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,0131654-0005611,一般媒介,https://www.homes.co.jp/tochi/b-1316540005611/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
600万円",福岡県直方市大字下境3943番3,484.31平方メートル (公簿) / 146.5坪,http://local.google.co.jp/maps?q=福岡県直方市大字下境3943番3,,一方 ( 南東 5.3m 公道 間口17.1m ),非線引区域,宅地,無指定,高台,所有権,不要,"古家あり 

",即時,0145712-0000077,専任媒介★,https://www.homes.co.jp/tochi/b-1457120000077/,株式会社　高山不動産　直方店（売買）,福岡県直方市神正町4-18,1,画像あり
"
500万円",福岡県北九州市小倉南区横代北町5丁目,103.55平方メートル (公簿) / 31.32坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉南区横代北町5丁目,,一方 ( 北東 6.1m 公道 間口7.2m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0134043-0001203,一般媒介,https://www.homes.co.jp/tochi/b-1340430001203/,株式会社ミクニ　小倉センター,福岡県北九州市小倉北区紺屋町12-4,1,画像あり
"
580万円",福岡県北九州市門司区葛葉3丁目1,524.02平方メートル (公簿) / 158.51坪,http://local.google.co.jp/maps?q=福岡県北九州市門司区葛葉3丁目1,,一方 ( 東 13.5m 公道 間口19.6m ),市街化区域,宅地,第一種低層住居専用地域,ひな段,所有権,不要,"古家あり 

",相談,0138420-0001779,仲介,https://www.homes.co.jp/tochi/b-1384200001779/,株式会社アンサー倶楽部　小倉店,福岡県北九州市小倉北区浅野２丁目15-46,1,画像あり
"
819.52万円",福岡県北九州市小倉北区小文字1丁目6,256.07平方メートル (公簿) / 77.46坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉北区小文字1丁目6,,一方 ( 西 4m 私道 間口2m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0138420-0000556,仲介,https://www.homes.co.jp/tochi/b-1384200000556/,株式会社アンサー倶楽部　小倉店,福岡県北九州市小倉北区浅野２丁目15-46,1,画像あり
"
600万円",福岡県直方市大字上新入,244平方メートル / 73.81坪,http://local.google.co.jp/maps?q=福岡県直方市大字上新入,,接道なし,非線引区域,雑種地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0127905-0009080,専任媒介,https://www.homes.co.jp/tochi/b-1279050009080/,住まいの相談窓口　住むばい　株式会社平和地建,福岡県福岡市東区二又瀬20-9,1,画像あり
"
490万円",福岡県北九州市小倉北区黒原2丁目,262.54平方メートル (公簿) / 79.41坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉北区黒原2丁目,,一方 ( 東 4m 私道 間口12m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0134043-0001018,専任媒介,https://www.homes.co.jp/tochi/b-1340430001018/,株式会社ミクニ　小倉センター,福岡県北九州市小倉北区紺屋町12-4,1,画像あり
"
530万円",福岡県北九州市八幡西区中の原1丁目6-35,133.75平方メートル (公簿) / 40.45坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区中の原1丁目6-35,,( 西 4m 公道 間口9.3m ) ( 北 3.5m 私道 間口13.4m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0003238,一般媒介★,https://www.homes.co.jp/tochi/b-1313660003238/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
890万円",福岡県久留米市北野町乙吉字箱畑123番2,455.88平方メートル (公簿) / 137.9坪,http://local.google.co.jp/maps?q=福岡県久留米市北野町乙吉字箱畑123番2,,( 北西 5.2m 公道 ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0121347-0015392,一般媒介,https://www.homes.co.jp/tochi/b-1213470015392/,リソラ株式会社,福岡県大野城市雑餉隈町４丁目２番１６号,1,画像あり
"
398万円",福岡県中間市深坂2丁目10-7,237.11平方メートル (公簿) / 71.72坪,http://local.google.co.jp/maps?q=福岡県中間市深坂2丁目10-7,,( 南西 4m 公道 間口14m ),市街化区域,宅地,第二種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0003097,専任媒介★,https://www.homes.co.jp/tochi/b-1313660003097/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
498万円",福岡県北九州市八幡東区景勝町16-10,646平方メートル (公簿) / 195.41坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡東区景勝町16-10,,( 南 3.6m 公道 間口3.7m ),市街化区域,山林,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0002861,一般媒介★,https://www.homes.co.jp/tochi/b-1313660002861/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
520万円",福岡県北九州市八幡西区浅川台2丁目12-24,369.24平方メートル (公簿) / 111.69坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区浅川台2丁目12-24,,( 東 6.2m 公道 間口10m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0002392,専任媒介★,https://www.homes.co.jp/tochi/b-1313660002392/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
550万円",福岡県飯塚市川島83-11,490.63平方メートル (公簿) / 148.41坪,http://local.google.co.jp/maps?q=福岡県飯塚市川島83-11,,一方 ( 北 3.8m 公道 間口14.3m ),市街化区域,宅地,第一種住居地域,高台,所有権,不要,"古家あり 

",相談,3700442-0000112,一般媒介,https://www.homes.co.jp/tochi/b-37004420000112/,大東建託リーシング株式会社　博多店,福岡県福岡市博多区博多駅前３丁目30番1　タイセイビル2階,1,画像あり
"
900万円",福岡県中間市中鶴1丁目,379.79平方メートル / 114.88坪,http://local.google.co.jp/maps?q=福岡県中間市中鶴1丁目,,-,市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0127905-0008440,専任媒介,https://www.homes.co.jp/tochi/b-1279050008440/,住まいの相談窓口　住むばい　株式会社平和地建,福岡県福岡市東区二又瀬20-9,1,画像あり
"
550万円",福岡県北九州市八幡西区香月中央1丁目7-35,129.67平方メートル (公簿) / 39.22坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区香月中央1丁目7-35,,( 西 7.5m 公道 間口8.5m ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",即時,0131654-0004421,仲介,https://www.homes.co.jp/tochi/b-1316540004421/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
990万円",福岡県福岡市城南区友丘4丁目10-19,203.9平方メートル (公簿) / 61.67坪,http://local.google.co.jp/maps?q=福岡県福岡市城南区友丘4丁目10-19,,一方 ( 南西 4m 公道 間口2m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0144746-0001076,一般媒介,https://www.homes.co.jp/tochi/b-1447460001076/,株式会社アンサー倶楽部　福岡店,福岡県福岡市博多区博多駅東２丁目17-5-3F,1,画像あり
"
798万円",福岡県宗像市三郎丸1丁目,196平方メートル (公簿) / 59.29坪,http://local.google.co.jp/maps?q=福岡県宗像市三郎丸1丁目,,一方 ( 西 2.6m 公道 間口10m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0127382-0000841,専任媒介,https://www.homes.co.jp/tochi/b-1273820000841/,ハウスドゥ！宗像店　株式会社高山不動産,福岡県宗像市赤間駅前１丁目7-1,1,画像あり
"
948万円",福岡県遠賀郡芦屋町白浜町,512.45平方メートル (公簿) / 155.01坪,http://local.google.co.jp/maps?q=福岡県遠賀郡芦屋町白浜町,,一方 ( 東 4m 公道 間口4m ),非線引区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0131654-0004176,専任媒介★,https://www.homes.co.jp/tochi/b-1316540004176/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
190万円",福岡県北九州市八幡東区羽衣町15-12,153.09平方メートル / 46.3坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡東区羽衣町15-12,,( 西 3.5m 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0003007,一般媒介★,https://www.homes.co.jp/tochi/b-1313660003007/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
980万円",福岡県北九州市八幡西区御開1丁目2-45,172.98平方メートル (公簿) / 52.32坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区御開1丁目2-45,,角地 ( 北 3m 公道 間口22m ) ( 東 3.9m 公道 間口6.1m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",即時,0131654-0005710,一般媒介★,https://www.homes.co.jp/tochi/b-1316540005710/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
230万円",福岡県北九州市八幡東区帆柱1丁目1-19,163.07平方メートル / 49.32坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡東区帆柱1丁目1-19,,( 東 3.7m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0131366-0002997,一般媒介★,https://www.homes.co.jp/tochi/b-1313660002997/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
300万円",福岡県北九州市小倉北区今町2丁目16-15,93平方メートル (公簿) / 28.13坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉北区今町2丁目16-15,,一方 ( 北西 3.8m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0127209-0000446,一般媒介★,https://www.homes.co.jp/tochi/b-1272090000446/,株式会社東武住販　北九州小倉店,福岡県北九州市小倉北区昭和町13番13号　東武住販小倉ビル2階,1,画像あり
"
1,000万円",福岡県北九州市八幡東区祝町2丁目8-7,343.43平方メートル (公簿) / 103.88坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡東区祝町2丁目8-7,,-,市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0131654-0005718,仲介,https://www.homes.co.jp/tochi/b-1316540005718/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
250万円",福岡県北九州市八幡東区帆柱3丁目2-25,225.84平方メートル (公簿) / 68.31坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡東区帆柱3丁目2-25,,( 北 2m 私道 ) ( 西 2m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",即時,0131366-0002982,一般媒介★,https://www.homes.co.jp/tochi/b-1313660002982/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
980万円",福岡県北九州市小倉南区葛原1丁目,171.9平方メートル (公簿) / 51.99坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉南区葛原1丁目,,一方 ( 東 間口10m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",即時,0129496-0001725,仲介,https://www.homes.co.jp/tochi/b-1294960001725/,ハウスドゥ！住宅情報モール　小倉南店　グリーンシップ株式会社,福岡県北九州市小倉南区津田新町４丁目1-31,1,画像あり
"
350万円",福岡県宗像市鐘崎416-5,204.02平方メートル (公簿) / 61.71坪,http://local.google.co.jp/maps?q=福岡県宗像市鐘崎416-5,,一方 ( 南 3.2m 公道 間口11m ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,0139072-0000416,一般媒介,https://www.homes.co.jp/tochi/b-1390720000416/,株式会社プラスワン　新宮店,福岡県糟屋郡新宮町美咲２丁目8番14号,1,画像あり
"
980万円",福岡県北九州市八幡西区春日台2丁目,291.61平方メートル (公簿) / 88.21坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区春日台2丁目,,一方 ( 東 2.3m 私道 間口6.4m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",即時,0140541-0000598,仲介,https://www.homes.co.jp/tochi/b-1405410000598/,ハウスドゥ　八幡西　グリーンシップ株式会社,福岡県北九州市八幡西区三ケ森２丁目1-5,1,画像あり
"
300万円",福岡県中間市中間2丁目,737.71平方メートル / 223.15坪,http://local.google.co.jp/maps?q=福岡県中間市中間2丁目,,二方 ( 南西 2.5m 公道 間口13m ) ( 北東 1.5m 公道 間口30m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,3702172-0000924,一般媒介★,https://www.homes.co.jp/tochi/b-37021720000924/,有限会社エステートプラン,福岡県北九州市八幡西区鷹の巣１丁目17-4,1,画像あり
"
390万円",福岡県北九州市門司区白野江4丁目2,399平方メートル (公簿) / 120.69坪,http://local.google.co.jp/maps?q=福岡県北九州市門司区白野江4丁目2,,一方 ( 北 4.1m 公道 間口35m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0138420-0000838,専任媒介★,https://www.homes.co.jp/tochi/b-1384200000838/,株式会社アンサー倶楽部　小倉店,福岡県北九州市小倉北区浅野２丁目15-46,1,画像あり
"
198万円",福岡県北九州市八幡東区帆柱5丁目7-15,339.92平方メートル (公簿) / 102.82坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡東区帆柱5丁目7-15,,( 東 2.1m 私道 間口5m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0003018,一般媒介★,https://www.homes.co.jp/tochi/b-1313660003018/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
500万円",福岡県北九州市門司区永黒1丁目7,840.02平方メートル (公簿) / 254.1坪,http://local.google.co.jp/maps?q=福岡県北九州市門司区永黒1丁目7,,一方 ( 南西 11m 公道 間口37m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0138420-0002148,仲介,https://www.homes.co.jp/tochi/b-1384200002148/,株式会社アンサー倶楽部　小倉店,福岡県北九州市小倉北区浅野２丁目15-46,1,画像あり
"
250万円",福岡県遠賀郡芦屋町高浜町17-14,139.75平方メートル (公簿) / 42.27坪,http://local.google.co.jp/maps?q=福岡県遠賀郡芦屋町高浜町17-14,,( 南西 4m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0131366-0002987,専任媒介★,https://www.homes.co.jp/tochi/b-1313660002987/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
500万円",福岡県京都郡苅田町大字尾倉4396,158.97平方メートル (公簿) / 48.08坪,http://local.google.co.jp/maps?q=福岡県京都郡苅田町大字尾倉4396,,角地 ( 西 5m 公道 間口10m ) ( 南 3m 公道 間口16.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0138825-0000188,専属専任媒介★,https://www.homes.co.jp/tochi/b-1388250000188/,マルイチ不動産販売有限会社,福岡県北九州市小倉南区徳力２丁目5番1号,1,画像あり
"
800万円",福岡県行橋市大字元永713-2,435平方メートル (公簿) / 131.58坪,http://local.google.co.jp/maps?q=福岡県行橋市大字元永713-2,,一方 ( 西 4m 公道 間口12m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,0135265-0003035,専任媒介,https://www.homes.co.jp/tochi/b-1352650003035/,株式会社アンサー倶楽部　小倉南店,福岡県北九州市小倉南区徳力１丁目2-25,1,画像あり
"
500万円",福岡県北九州市小倉南区中吉田6丁目1165-2,325平方メートル (公簿) / 98.31坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉南区中吉田6丁目1165-2,,一方 ( 北東 2.5m 公道 間口34m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0135265-0003068,仲介,https://www.homes.co.jp/tochi/b-1352650003068/,株式会社アンサー倶楽部　小倉南店,福岡県北九州市小倉南区徳力１丁目2-25,1,画像あり
"
848万円",福岡県北九州市小倉南区若園2丁目3-28,165平方メートル (公簿) / 49.91坪,http://local.google.co.jp/maps?q=福岡県北九州市小倉南区若園2丁目3-28,,二方 ( 南 3.9m 公道 ) ( 北西 3.5m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0135265-0001085,仲介,https://www.homes.co.jp/tochi/b-1352650001085/,株式会社アンサー倶楽部　小倉南店,福岡県北九州市小倉南区徳力１丁目2-25,1,画像あり
"
930万円",福岡県北九州市門司区大里東4丁目,304.67平方メートル (公簿) / 92.16坪,http://local.google.co.jp/maps?q=福岡県北九州市門司区大里東4丁目,,一方 ( 南東 2.8m 公道 間口14.8m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0126973-0012525,仲介,https://www.homes.co.jp/tochi/b-1269730012525/,株式会社情報サービス福岡,福岡県福岡市博多区諸岡３丁目1-35,1,画像あり
"
750万円",福岡県行橋市大字天生田809,888.4平方メートル (公簿) / 268.74坪,http://local.google.co.jp/maps?q=福岡県行橋市大字天生田809,,二方 ( 北 2.9m 公道 間口19m ) ( 西 5m 公道 間口20m ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,0135265-0003201,専任媒介,https://www.homes.co.jp/tochi/b-1352650003201/,株式会社アンサー倶楽部　小倉南店,福岡県北九州市小倉南区徳力１丁目2-25,1,画像あり
"
998.4万円",福岡県遠賀郡芦屋町大字芦屋,388.31平方メートル / 117.46坪,http://local.google.co.jp/maps?q=福岡県遠賀郡芦屋町大字芦屋,,一方 ( 北 5m 公道 ),非線引区域,山林,無指定,平坦,所有権,不要,"古家あり 

","相談
（ 現況渡し）",0126973-0012734,仲介,https://www.homes.co.jp/tochi/b-1269730012734/,株式会社情報サービス福岡,福岡県福岡市博多区諸岡３丁目1-35,1,画像あり
"
750万円",福岡県北九州市八幡西区上上津役4丁目23-8,166.14平方メートル (公簿) / 50.25坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区上上津役4丁目23-8,,角地 ( 南 3.7m 公道 間口10.5m ) ( 東 4.1m 私道 間口9.3m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0131654-0005829,一般媒介,https://www.homes.co.jp/tochi/b-1316540005829/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
980万円",福岡県筑後市大字野町877-2,554.7平方メートル (公簿) / 167.79坪 共有持分1/7,http://local.google.co.jp/maps?q=福岡県筑後市大字野町877-2,,一方,非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0143375-0000425,一般媒介,https://www.homes.co.jp/tochi/b-1433750000425/,株式会社クリフ　仲介部,福岡県福岡市中央区赤坂１丁目14-23,1,画像あり
"
880万円",福岡県北九州市八幡西区東筑2丁目1番47号,264.77平方メートル (公簿) / 80.09坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区東筑2丁目1番47号,,一方 ( 北西 1.5m 間口32.7m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0131654-0004837,専任媒介★,https://www.homes.co.jp/tochi/b-1316540004837/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
1,000万円",福岡県北九州市八幡西区春日台3丁目3-11,397平方メートル / 120.09坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区春日台3丁目3-11,,( 南 4m 公道 間口16m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0002942,一般媒介★,https://www.homes.co.jp/tochi/b-1313660002942/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
"
900万円",福岡県北九州市戸畑区新池2丁目2-18,91.01平方メートル (実測) / 27.53坪,http://local.google.co.jp/maps?q=福岡県北九州市戸畑区新池2丁目2-18,,一方 ( 北 3.5m 公道 間口6.3m ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,0131654-0005637,仲介,https://www.homes.co.jp/tochi/b-1316540005637/,株式会社アンサー倶楽部　八幡店,福岡県北九州市八幡西区三ケ森４丁目12-21,1,画像あり
"
950万円",福岡県北九州市八幡西区市瀬2丁目13-20,264.17平方メートル (公簿) / 79.91坪,http://local.google.co.jp/maps?q=福岡県北九州市八幡西区市瀬2丁目13-20,,一方 ( 北 公道 間口10.7m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0131366-0000357,一般媒介★,https://www.homes.co.jp/tochi/b-1313660000357/,株式会社不動産のデパートひろた　売買営業課,福岡県北九州市八幡東区山王１丁目11-1,1,画像あり
