価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
780万円",大阪府堺市東区南野田,60.06平方メートル (公簿) / 18.16坪,http://local.google.co.jp/maps?q=大阪府堺市東区南野田,,一方 ( 北東 4.5m 公道 間口7.1m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101397-0015239,仲介,https://www.homes.co.jp/tochi/b-1013970015239/,株式会社福屋不動産販売　堺東店,大阪府堺市堺区一条通17-29,1,画像あり
"
380万円",大阪府南河内郡河南町大字寛弘寺429番,181.81平方メートル (公簿) / 54.99坪,http://local.google.co.jp/maps?q=大阪府南河内郡河南町大字寛弘寺429番,,角地 ( 北 4m 公道 間口8m ) ( 東 1m 私道 間口16m ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,0103222-0002861,専属専任媒介,https://www.homes.co.jp/tochi/b-1032220002861/,株式会社　アクセスエステート,大阪府大阪狭山市半田１丁目668-1,1,画像あり
"
780万円",大阪府堺市東区南野田,60.06平方メートル (公簿) / 18.16坪,http://local.google.co.jp/maps?q=大阪府堺市東区南野田,,一方 ( 北東 4.5m 公道 間口7.1m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101410-0011310,仲介,https://www.homes.co.jp/tochi/b-1014100011310/,株式会社福屋不動産販売　北野田店,大阪府堺市東区大美野66-4,1,画像あり
"
490万円",大阪府貝塚市小瀬1丁目,108.78平方メートル (公簿) / 32.9坪,http://local.google.co.jp/maps?q=大阪府貝塚市小瀬1丁目,,角地 ( 北東 4.8m 公道 ) ( 南東 17m 公道 ) ( 北西 4m 公道 ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",相談,0008880-0002441,専任媒介,https://www.homes.co.jp/tochi/b-88800002441/,センチュリー21えびす不動産,大阪府岸和田市沼町30-8,1,画像あり
"
490万円",大阪府阪南市箱作,219.46平方メートル (公簿) / 66.38坪,http://local.google.co.jp/maps?q=大阪府阪南市箱作,,角地 ( 北西 4.5m 間口11.2m ) ( 南西 4.3m 間口14.9m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0008880-0003054,専任媒介,https://www.homes.co.jp/tochi/b-88800003054/,センチュリー21えびす不動産,大阪府岸和田市沼町30-8,1,画像あり
"
790万円",大阪府堺市中区辻之,104.94平方メートル (公簿) / 31.74坪,http://local.google.co.jp/maps?q=大阪府堺市中区辻之,,一方 ( 南 3.3m 私道 ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

 ",相談,0008660-0006684,専属専任媒介,https://www.homes.co.jp/tochi/b-86600006684/,-,-,1,画像あり
"
490万円",大阪府松原市岡5丁目,53.35平方メートル (公簿) / 16.13坪,http://local.google.co.jp/maps?q=大阪府松原市岡5丁目,,角地 ( 南 4.7m ) ( 東 4.7m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

 ",相談,0147357-0000252,仲介,https://www.homes.co.jp/tochi/b-1473570000252/,-,-,1,画像あり
"
800万円",大阪府藤井寺市道明寺5丁目,275.2平方メートル (実測) / 83.24坪,http://local.google.co.jp/maps?q=大阪府藤井寺市道明寺5丁目,,一方 ( 南 2.5m 私道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

 ",相談,0008761-0004966,専属専任媒介,https://www.homes.co.jp/tochi/b-87610004966/,-,-,1,画像あり
"
550万円",大阪府寝屋川市黒原城内町,52.85平方メートル / 15.98坪,http://local.google.co.jp/maps?q=大阪府寝屋川市黒原城内町,,一方 ( 東 3m 私道 間口5.1m ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0136967-0007282,仲介,https://www.homes.co.jp/tochi/b-1369670007282/,シロヤ住宅流通株式会社,大阪府守口市梶町１丁目25-1,1,画像あり
"
500万円",大阪府堺市中区毛穴町,46.84平方メートル (公簿) / 14.16坪,http://local.google.co.jp/maps?q=大阪府堺市中区毛穴町,,角地 ( 北 4.7m 私道 位置指定 ) ( 東 2.5m 私道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

 ",即時,0147357-0000246,仲介,https://www.homes.co.jp/tochi/b-1473570000246/,-,-,1,画像あり
"
798万円",大阪府泉南郡熊取町山の手台2丁目,167.37平方メートル (公簿) / 50.62坪,http://local.google.co.jp/maps?q=大阪府泉南郡熊取町山の手台2丁目,,一方 ( 北東 9m 公道 間口12.6m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0121574-0001838,仲介,https://www.homes.co.jp/tochi/b-1215740001838/,ハウスドゥ　熊取・泉佐野北　株式会社ルート1,大阪府泉南郡熊取町朝代西３丁目749-3,1,画像あり
"
500万円",大阪府堺市中区深井北町,118.9平方メートル (公簿) / 35.96坪,http://local.google.co.jp/maps?q=大阪府堺市中区深井北町,,一方 ( 西 2.5m 公道 間口2.9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0101410-0012547,仲介,https://www.homes.co.jp/tochi/b-1014100012547/,株式会社福屋不動産販売　北野田店,大阪府堺市東区大美野66-4,1,画像あり
"
890万円",大阪府河内長野市寿町4-3,62.99平方メートル (公簿) / 19.05坪,http://local.google.co.jp/maps?q=大阪府河内長野市寿町4-3,,一方 ( 南東 8.1m 公道 間口6.3m ) ( 南東 ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり更地引渡可 

","相談
（古家解体後の引渡しとします）",0126987-0000022,売主,https://www.homes.co.jp/tochi/b-1269870000022/,有限会社北山住建　ミニミニFC千代田店,大阪府河内長野市千代田南町4番11号,1,画像あり
"
530万円",大阪府堺市西区浜寺諏訪森町西1丁,59.13平方メートル (公簿) / 17.88坪,http://local.google.co.jp/maps?q=大阪府堺市西区浜寺諏訪森町西1丁,,二方 ( 南東 3.4m 公道 ) ( 北西 4m 私道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101410-0012707,仲介,https://www.homes.co.jp/tochi/b-1014100012707/,株式会社福屋不動産販売　北野田店,大阪府堺市東区大美野66-4,1,画像あり
"
490万円",大阪府枚方市南中振2丁目,67.49平方メートル (公簿) / 20.41坪,http://local.google.co.jp/maps?q=大阪府枚方市南中振2丁目,,一方 ( 南 3.7m 私道 間口4.6m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0129492-0000242,専任媒介★,https://www.homes.co.jp/tochi/b-1294920000242/,株式会社ライフエステート　京阪まきの店,大阪府枚方市牧野下島町14-4,1,画像あり
"
400万円",大阪府東大阪市出雲井本町,30.18平方メートル / 9.12坪,http://local.google.co.jp/maps?q=大阪府東大阪市出雲井本町,,-,市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0135584-0000039,専属専任媒介★,https://www.homes.co.jp/tochi/b-1355840000039/,株式会社神永,大阪府堺市堺区向陵中町４丁3-10,1,画像あり
"
498万円",大阪府寝屋川市河北中町,57.77平方メートル (公簿) / 17.47坪,http://local.google.co.jp/maps?q=大阪府寝屋川市河北中町,,一方 ( 東 4m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101389-0015342,専属専任媒介,https://www.homes.co.jp/tochi/b-1013890015342/,株式会社福屋不動産販売　香里店,大阪府寝屋川市香里南之町20-20　グランフィール香里園401号室,1,画像あり
"
500万円",大阪府堺市中区深井北町,118.9平方メートル (公簿) / 35.96坪,http://local.google.co.jp/maps?q=大阪府堺市中区深井北町,,一方 ( 西 2.5m 公道 間口2.9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0101930-0013393,仲介,https://www.homes.co.jp/tochi/b-1019300013393/,株式会社福屋不動産販売　鳳店,大阪府堺市西区上435-4,1,画像あり
"
530万円",大阪府堺市西区浜寺諏訪森町西1丁,59.13平方メートル (公簿) / 17.88坪,http://local.google.co.jp/maps?q=大阪府堺市西区浜寺諏訪森町西1丁,,二方 ( 南東 3.4m 公道 ) ( 北西 4m 私道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101930-0013554,仲介,https://www.homes.co.jp/tochi/b-1019300013554/,株式会社福屋不動産販売　鳳店,大阪府堺市西区上435-4,1,画像あり
"
400万円",大阪府東大阪市鳥居町,30.87平方メートル (公簿) / 9.33坪,http://local.google.co.jp/maps?q=大阪府東大阪市鳥居町,,-,市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0135584-0000038,専属専任媒介★,https://www.homes.co.jp/tochi/b-1355840000038/,株式会社神永,大阪府堺市堺区向陵中町４丁3-10,1,画像あり
"
480万円",大阪府堺市南区高尾2丁,93.9平方メートル (公簿) / 28.4坪,http://local.google.co.jp/maps?q=大阪府堺市南区高尾2丁,,( 南東 5m 私道 間口2m ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,0123994-0008173,専属専任媒介★,https://www.homes.co.jp/tochi/b-1239940008173/,株式会社ビィハウジング,大阪府堺市中区毛穴町113番地1,1,画像あり
"
880万円",大阪府河内長野市緑ケ丘北町,242.68平方メートル (公簿) / 73.41坪,http://local.google.co.jp/maps?q=大阪府河内長野市緑ケ丘北町,,一方 ( 東 5.4m 公道 ),市街化調整区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0125727-0000900,専任媒介,https://www.homes.co.jp/tochi/b-1257270000900/,アシスト不動産販売株式会社　河内長野本店営業部,大阪府河内長野市西之山町10番22号,1,画像あり
"
430万円",大阪府堺市堺区南旅篭町東4丁,62.89平方メートル (公簿) / 19.02坪,http://local.google.co.jp/maps?q=大阪府堺市堺区南旅篭町東4丁,,一方 ( 北東 4m 私道 間口5.3m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0123994-0008259,専任媒介,https://www.homes.co.jp/tochi/b-1239940008259/,株式会社ビィハウジング,大阪府堺市中区毛穴町113番地1,1,画像あり
"
780万円",大阪府摂津市鳥飼新町2丁目,66.88平方メートル (公簿) / 20.23坪,http://local.google.co.jp/maps?q=大阪府摂津市鳥飼新町2丁目,,一方 ( 南東 6m 公道 間口4.6m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0008877-0000744,専属専任媒介,https://www.homes.co.jp/tochi/b-88770000744/,センチュリー21ハウスマイスター,大阪府大阪市東淀川区豊里７丁目34-7,1,画像あり
"
500万円",大阪府堺市中区深井中町,45.16平方メートル (公簿) / 13.66坪,http://local.google.co.jp/maps?q=大阪府堺市中区深井中町,,一方 ( 東 3.5m 公道 間口4.9m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0123994-0008418,仲介,https://www.homes.co.jp/tochi/b-1239940008418/,株式会社ビィハウジング,大阪府堺市中区毛穴町113番地1,1,画像あり
"
500万円",大阪府堺市中区深井北町,118.9平方メートル (公簿) / 35.96坪,http://local.google.co.jp/maps?q=大阪府堺市中区深井北町,,一方 ( 西 2.5m 公道 間口2.9m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0123994-0007878,仲介,https://www.homes.co.jp/tochi/b-1239940007878/,株式会社ビィハウジング,大阪府堺市中区毛穴町113番地1,1,画像あり
"
780万円",大阪府松原市北新町5丁目,78.98平方メートル (公簿) / 23.89坪,http://local.google.co.jp/maps?q=大阪府松原市北新町5丁目,,一方 ( 南 4m 私道 間口4.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101397-0017118,専属専任媒介,https://www.homes.co.jp/tochi/b-1013970017118/,株式会社福屋不動産販売　堺東店,大阪府堺市堺区一条通17-29,1,画像あり
"
790万円",大阪府高槻市栄町2丁目,49.25平方メートル (公簿) / 14.89坪,http://local.google.co.jp/maps?q=大阪府高槻市栄町2丁目,,一方 ( 西 4m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0008877-0000751,専属専任媒介,https://www.homes.co.jp/tochi/b-88770000751/,センチュリー21ハウスマイスター,大阪府大阪市東淀川区豊里７丁目34-7,1,画像あり
"
830万円",大阪府貝塚市堤,120.75平方メートル (公簿) / 36.52坪,http://local.google.co.jp/maps?q=大阪府貝塚市堤,,-,市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",相談,0147299-0000004,専属専任媒介,https://www.homes.co.jp/tochi/b-1472990000004/,オリエント住宅販売株式会社　堺店,大阪府堺市堺区寺地町西１丁1-1,1,画像あり
"
460万円",大阪府大阪市生野区中川西2丁目,51.63平方メートル (公簿) / 15.61坪,http://local.google.co.jp/maps?q=大阪府大阪市生野区中川西2丁目,,一方 ( 西 2.5m 私道 間口3.4m ),市街化区域,宅地,準工業地域,-,所有権,不要,"古家あり 

",即時,0127281-0000364,一般媒介,https://www.homes.co.jp/tochi/b-1272810000364/,ハウスドゥ！家・不動産買取専門店　あべの店　ジェイアンドジー株式会社,大阪府大阪市阿倍野区旭町１丁目1-10　竹澤ビル,1,画像あり
"
730万円",大阪府富田林市東板持町2丁目,148.29平方メートル (公簿) / 44.85坪,http://local.google.co.jp/maps?q=大阪府富田林市東板持町2丁目,,-,市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0120006-0000634,専任媒介,https://www.homes.co.jp/tochi/b-1200060000634/,オリエント住宅販売株式会社,大阪府大阪市浪速区浪速東３丁目7-1,1,画像あり
"
650万円",大阪府河内長野市小山田町,159.2平方メートル (公簿) / 48.15坪,http://local.google.co.jp/maps?q=大阪府河内長野市小山田町,,一方 ( 南西 3.1m 公道 間口17m ),市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",相談,0125727-0000764,専任媒介,https://www.homes.co.jp/tochi/b-1257270000764/,アシスト不動産販売株式会社　河内長野本店営業部,大阪府河内長野市西之山町10番22号,1,画像あり
"
750万円",大阪府池田市伏尾台1丁目,152.27平方メートル (公簿) / 46.06坪 共有持分1/1,http://local.google.co.jp/maps?q=大阪府池田市伏尾台1丁目,,一方 ( 西 4m 公道 間口12m ),市街化調整区域,宅地,-,平坦,所有権,不要,"古家あり 

",即時,0136836-0000014,売主,https://www.homes.co.jp/tochi/b-1368360000014/,株式会社城大,大阪府大阪市淀川区西中島２丁目８‐２０,1,画像あり
"
590万円",大阪府柏原市田辺1丁目16-55,120.68平方メートル (公簿) / 36.5坪,http://local.google.co.jp/maps?q=大阪府柏原市田辺1丁目16-55,,角地 ( 北 4.2m 公道 間口14.3m ) ( 西 4.5m 公道 間口7.3m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0125333-0000198,専任媒介,https://www.homes.co.jp/tochi/b-1253330000198/,株式会社ミヤウチ住センター,大阪府藤井寺市御舟町1-63,1,画像あり
"
588万円",大阪府三島郡島本町大字尺代385-1,353.02平方メートル (公簿) / 106.78坪,http://local.google.co.jp/maps?q=大阪府三島郡島本町大字尺代385-1,,一方 ( 南 4m 公道 ),市街化調整区域,宅地,無指定,高台,所有権,要,"古家あり 

",即時,0009080-0000119,売主,https://www.homes.co.jp/tochi/b-90800000119/,センチュリー21ハウスマーケット大阪店,大阪府大阪市鶴見区今津北４丁目12-13ヴィラージュ今津1F,1,画像あり
