価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
480万円",高知県高知市十津3丁目4-21,99.35平方メートル / 30.05坪,http://local.google.co.jp/maps?q=高知県高知市十津3丁目4-21,,一方 ( 東 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220281-0000502,専任媒介,https://www.homes.co.jp/tochi/b-32202810000502/,中央開発株式会社,高知県高知市鷹匠町２丁目2-28,1,画像あり
"
900万円",高知県吾川郡いの町枝川,165.29平方メートル (公簿) / 50坪,http://local.google.co.jp/maps?q=高知県吾川郡いの町枝川,,一方 ( 北 4.5m 私道 間口8m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0139643-0001620,仲介,https://www.homes.co.jp/tochi/b-1396430001620/,株式会社プラスホーム,高知県高知市河ノ瀬町34番地1,1,画像あり
"
532万円",高知県高知市東雲町,58.69平方メートル / 17.75坪,http://local.google.co.jp/maps?q=高知県高知市東雲町,,一方,市街化区域,宅地,工業地域,-,所有権,不要,"古家あり 

",相談,3220290-0000217,一般媒介,https://www.homes.co.jp/tochi/b-32202900000217/,穴吹不動産流通株式会社　高知店,高知県高知市本町３丁目4-22　アルファレガロ大橋通2F,1,画像あり
"
550万円",高知県高知市山手町,83.05平方メートル (公簿) / 25.12坪,http://local.google.co.jp/maps?q=高知県高知市山手町,,一方 ( 東 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0146050-0000415,仲介,https://www.homes.co.jp/tochi/b-1460500000415/,ハウスドゥ　高知駅前　株式会社give,高知県高知市北本町３丁目4-9,1,画像あり
"
500万円",高知県高知市十津1丁目,387.46平方メートル (公簿) / 117.2坪,http://local.google.co.jp/maps?q=高知県高知市十津1丁目,,一方 ( 南 4m 私道 間口19.5m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0139643-0000852,専属専任媒介,https://www.homes.co.jp/tochi/b-1396430000852/,株式会社プラスホーム,高知県高知市河ノ瀬町34番地1,1,画像あり
"
550万円",高知県高知市一宮東町4丁目21-25,108.14平方メートル / 32.71坪,http://local.google.co.jp/maps?q=高知県高知市一宮東町4丁目21-25,,-,市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",相談,3220295-0000051,仲介,https://www.homes.co.jp/tochi/b-32202950000051/,株式会社三和ホーム,高知県高知市中秦泉寺96,1,画像あり
"
500万円",高知県高知市五台山4961,91.92平方メートル / 27.8坪,http://local.google.co.jp/maps?q=高知県高知市五台山4961,,二方,市街化区域,宅地,第一種中高層住居専用地域,平坦,その他,不要,"古家あり 

",相談,3220311-0000027,仲介,https://www.homes.co.jp/tochi/b-32203110000027/,株式会社ゆとりホーム,高知県高知市桟橋通６丁目7-32,1,画像あり
"
800万円",高知県高知市井口町64-8,112.69平方メートル (公簿) / 34.08坪,http://local.google.co.jp/maps?q=高知県高知市井口町64-8,,一方 ( 南西 2.8m 公道 間口6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり更地引渡可 

","相談
（解体更地渡し）",0125777-0000008,一般媒介,https://www.homes.co.jp/tochi/b-1257770000008/,有限会社四国住宅センター,高知県高知市高そね9番14号,1,画像あり
"
500万円",高知県香南市夜須町手結山1084番地2,"2,645.9平方メートル / 800.38坪",http://local.google.co.jp/maps?q=高知県香南市夜須町手結山1084番地2,,一方 ( 南 9.5m 公道 ),非線引区域,宅地,-,-,所有権,不要,"古家あり 

",相談,3220295-0000060,専任媒介,https://www.homes.co.jp/tochi/b-32202950000060/,株式会社三和ホーム,高知県高知市中秦泉寺96,1,画像あり
"
700万円",高知県高知市薊野西町3丁目,106.54平方メートル / 32.22坪,http://local.google.co.jp/maps?q=高知県高知市薊野西町3丁目,,一方 ( 北 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220284-0000711,仲介,https://www.homes.co.jp/tochi/b-32202840000711/,株式会社葉山不動産,高知県高知市城山町201-1,1,画像あり
"
600万円",高知県高知市福井町,67平方メートル / 20.26坪,http://local.google.co.jp/maps?q=高知県高知市福井町,,一方,市街化区域,雑種地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3220290-0000152,一般媒介,https://www.homes.co.jp/tochi/b-32202900000152/,穴吹不動産流通株式会社　高知店,高知県高知市本町３丁目4-22　アルファレガロ大橋通2F,1,画像あり
"
589.92万円",高知県高知市神田,92.56平方メートル (公簿) / 27.99坪,http://local.google.co.jp/maps?q=高知県高知市神田,,一方 ( 北西 ),市街化区域,宅地,準工業地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0141920-0000667,仲介,https://www.homes.co.jp/tochi/b-1419200000667/,ハウスドゥ　高知西　株式会社猪野晃三朗塗装店,高知県高知市朝倉横町20-35,1,画像あり
"
750万円",高知県高知市福井町,138.5平方メートル (公簿) / 41.89坪,http://local.google.co.jp/maps?q=高知県高知市福井町,,( 南 4.9m 間口10m ),市街化区域,原野,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0116790-0003167,仲介,https://www.homes.co.jp/tochi/b-1167900003167/,株式会社福重設計　イシンホーム高知東,高知県高知市介良乙９９３番地,1,画像なし
"
600万円",高知県高知市大津乙,90.94平方メートル (公簿) / 27.5坪,http://local.google.co.jp/maps?q=高知県高知市大津乙,,一方 ( 北 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129446-0000300,専属専任媒介,https://www.homes.co.jp/tochi/b-1294460000300/,ハウスドゥ　高知葛島　株式会社猪野晃三朗塗装店,高知県高知市葛島１丁目10-75　高知ファミリープラザ,1,画像あり
"
700万円",高知県高知市神田,80.95平方メートル / 24.48坪,http://local.google.co.jp/maps?q=高知県高知市神田,,一方 ( 北 私道 ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",相談,3220292-0000598,専任媒介,https://www.homes.co.jp/tochi/b-32202920000598/,LIXIL不動産ショップ　株式会社ファーストエステート,高知県高知市北川添2-25,1,画像あり
"
580万円",高知県高知市旭天神町,56.2平方メートル (公簿) / 17坪,http://local.google.co.jp/maps?q=高知県高知市旭天神町,,接道なし,市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0146050-0000250,仲介,https://www.homes.co.jp/tochi/b-1460500000250/,ハウスドゥ　高知駅前　株式会社give,高知県高知市北本町３丁目4-9,1,画像あり
"
500万円",高知県香南市夜須町坪井,439.76平方メートル / 133.02坪,http://local.google.co.jp/maps?q=高知県香南市夜須町坪井,,二方 ( 南 10m 公道 間口10m ) ( 北 6m 公道 間口11.5m ),非線引区域,その他,無指定,平坦,その他,不要,"古家あり更地引渡可 

",相談,3220275-0000563,仲介,https://www.homes.co.jp/tochi/b-32202750000563/,サンシャインみづき,高知県高知市みづき１丁目108-2,1,画像あり
