価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
866.8万円",愛媛県西条市小松町新屋敷,409.4平方メートル / 123.84坪,http://local.google.co.jp/maps?q=愛媛県西条市小松町新屋敷,,( 東 ),非線引区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,3220122-0001255,専任媒介,https://www.homes.co.jp/tochi/b-32201220001255/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
730万円",愛媛県新居浜市中筋1丁目　2区画分譲(A号地),223.44平方メートル / 67.59坪,http://local.google.co.jp/maps?q=愛媛県新居浜市中筋1丁目　2区画分譲(A号地),,( 西 4m ),非線引区域,宅地,-,-,所有権,不要,"古家あり 

",相談,3220265-0000630,売主,https://www.homes.co.jp/tochi/b-32202650000630/,有限会社フジ宅建不動産,愛媛県新居浜市田所町1-1,1,画像あり
"
980万円",愛媛県東温市南方,514.86平方メートル / 155.74坪,http://local.google.co.jp/maps?q=愛媛県東温市南方,,一方 ( 南 2.5m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220062-0001678,一般媒介,https://www.homes.co.jp/tochi/b-32200620001678/,株式会社ケーズハウス,愛媛県松山市枝松３丁目6-37,1,画像あり
"
900万円",愛媛県西条市下島山甲,285.96平方メートル / 86.5坪,http://local.google.co.jp/maps?q=愛媛県西条市下島山甲,,( 南 5.4m 公道 ) ( 東 5.4m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0001350,仲介,https://www.homes.co.jp/tochi/b-32201220001350/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
900万円",愛媛県西条市大町,165.33平方メートル / 50.01坪,http://local.google.co.jp/maps?q=愛媛県西条市大町,,( 東 4m 公道 間口16.6m ),非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220122-0001377,専任媒介,https://www.homes.co.jp/tochi/b-32201220001377/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
798万円",愛媛県新居浜市菊本町1丁目,169.32平方メートル / 51.21坪,http://local.google.co.jp/maps?q=愛媛県新居浜市菊本町1丁目,,( 南 6m ) ( 西 3m ),非線引区域,宅地,準工業地域,-,所有権,不要,"古家あり 

",相談,3220265-0000034,仲介,https://www.homes.co.jp/tochi/b-32202650000034/,有限会社フジ宅建不動産,愛媛県新居浜市田所町1-1,1,画像あり
"
980万円",愛媛県今治市桜井4丁目,660.99平方メートル / 199.94坪,http://local.google.co.jp/maps?q=愛媛県今治市桜井4丁目,,二方 ( 南東 4.3m 公道 ) ( 北 2m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3702131-0000877,一般媒介,https://www.homes.co.jp/tochi/b-37021310000877/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
880万円",愛媛県西条市港,430.99平方メートル / 130.37坪,http://local.google.co.jp/maps?q=愛媛県西条市港,,( 南 公道 ),非線引区域,宅地,工業地域,-,所有権,不要,"古家あり 

",相談,3220122-0001109,専任媒介,https://www.homes.co.jp/tochi/b-32201220001109/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
882万円",愛媛県西条市玉之江,416.61平方メートル / 126.02坪,http://local.google.co.jp/maps?q=愛媛県西条市玉之江,,( 北 4m 公道 間口6m ),非線引区域,宅地,無指定,-,その他,不要,"古家あり 

",相談,3220122-0001329,専任媒介,https://www.homes.co.jp/tochi/b-32201220001329/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
670万円",愛媛県西条市氷見乙,421.32平方メートル / 127.44坪,http://local.google.co.jp/maps?q=愛媛県西条市氷見乙,,一方 ( 東 3.2m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702182-0000067,一般媒介★,https://www.homes.co.jp/tochi/b-37021820000067/,株式会社愛媛総合センター　イエステーション西条店,愛媛県西条市大町706-9,1,画像あり
"
590万円",愛媛県松山市勝岡町,132.48平方メートル (公簿) / 40.07坪,http://local.google.co.jp/maps?q=愛媛県松山市勝岡町,,一方 ( 西 3.6m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0146355-0000295,専任媒介,https://www.homes.co.jp/tochi/b-1463550000295/,ワンズ・ホーム株式会社,愛媛県松山市須賀町1-1,1,画像あり
"
900万円",愛媛県西条市中野甲,727.83平方メートル / 220.16坪,http://local.google.co.jp/maps?q=愛媛県西条市中野甲,,( 北 公道 ) ( 西 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0000898,仲介,https://www.homes.co.jp/tochi/b-32201220000898/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
710万円",愛媛県西条市大町,164.8平方メートル / 49.85坪,http://local.google.co.jp/maps?q=愛媛県西条市大町,,一方 ( 南東 3m 公道 ),非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702182-0000138,一般媒介★,https://www.homes.co.jp/tochi/b-37021820000138/,株式会社愛媛総合センター　イエステーション西条店,愛媛県西条市大町706-9,1,画像あり
"
850万円",愛媛県西条市朔日市,182平方メートル / 55.05坪,http://local.google.co.jp/maps?q=愛媛県西条市朔日市,,( 北 3.8m 公道 間口10m ),非線引区域,宅地,準工業地域,-,所有権,不要,"古家あり 

",相談,3220122-0001309,専任媒介,https://www.homes.co.jp/tochi/b-32201220001309/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
630万円",愛媛県松山市松ノ木1丁目,118.77平方メートル (公簿) / 35.92坪,http://local.google.co.jp/maps?q=愛媛県松山市松ノ木1丁目,,一方 ( 東 4m 私道 間口13.2m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0146355-0000030,専任媒介,https://www.homes.co.jp/tochi/b-1463550000030/,ワンズ・ホーム株式会社,愛媛県松山市須賀町1-1,1,画像あり
"
900万円",愛媛県松山市古三津1丁目,152.06平方メートル (公簿) / 45.99坪,http://local.google.co.jp/maps?q=愛媛県松山市古三津1丁目,,一方 ( 西 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0146355-0000501,仲介,https://www.homes.co.jp/tochi/b-1463550000501/,ワンズ・ホーム株式会社,愛媛県松山市須賀町1-1,1,画像あり
"
580万円",愛媛県伊予郡砥部町川井1102,"3,326.83平方メートル / 1,006.36坪",http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町川井1102,,一方 ( 南東 4m 公道 ),都市計画区域外,宅地,無指定,ひな段,所有権,要,"古家あり 

",即時,3220103-0000140,仲介,https://www.homes.co.jp/tochi/b-32201030000140/,有限会社徳永不動産,愛媛県伊予郡砥部町高尾田272,1,画像あり
"
735万円",愛媛県西条市丹原町丹原,517.75平方メートル / 156.61坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町丹原,,二方 ( 南 7m 公道 ) ( 北 2.8m 公道 ),非線引区域,宅地,近隣商業地域,-,所有権,不要,"古家あり 

",相談,3702182-0000118,一般媒介★,https://www.homes.co.jp/tochi/b-37021820000118/,株式会社愛媛総合センター　イエステーション西条店,愛媛県西条市大町706-9,1,画像あり
"
650万円",愛媛県松山市安城寺町,134.71平方メートル (公簿) / 40.74坪,http://local.google.co.jp/maps?q=愛媛県松山市安城寺町,,一方 ( 西 4m 私道 間口2m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220109-0000380,一般媒介★,https://www.homes.co.jp/tochi/b-32201090000380/,株式会社C-next不動産,愛媛県松山市勝山町２丁目15番地4　喜安ビル2F,1,画像あり
"
660万円",愛媛県八幡浜市保内町須川,152.83平方メートル / 46.23坪,http://local.google.co.jp/maps?q=愛媛県八幡浜市保内町須川,,一方 ( 北 2.4m 公道 間口6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3220267-0000069,専任媒介,https://www.homes.co.jp/tochi/b-32202670000069/,ハイスピードコーポレーション株式会社,愛媛県松山市久万ノ台921-1,1,画像あり
"
550万円",愛媛県伊予郡砥部町大南2434,323.17平方メートル / 97.75坪,http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町大南2434,,一方 ( 北東 2.2m 公道 ),都市計画区域外,宅地,無指定,傾斜地,所有権,不要,"古家あり 

",即時,3220103-0000085,仲介,https://www.homes.co.jp/tochi/b-32201030000085/,有限会社徳永不動産,愛媛県伊予郡砥部町高尾田272,1,画像あり
"
780万円",愛媛県西条市三芳,262.86平方メートル / 79.51坪,http://local.google.co.jp/maps?q=愛媛県西条市三芳,,一方 ( 北 7.7m 公道 ),非線引区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,3702182-0000188,一般媒介,https://www.homes.co.jp/tochi/b-37021820000188/,株式会社愛媛総合センター　イエステーション西条店,愛媛県西条市大町706-9,1,画像あり
"
710万円",愛媛県松山市和泉北1丁目1015-2他,105平方メートル / 31.76坪,http://local.google.co.jp/maps?q=愛媛県松山市和泉北1丁目1015-2他,,一方 ( 西 2m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3220114-0000507,一般媒介,https://www.homes.co.jp/tochi/b-32201140000507/,株式会社上浮穴産業,愛媛県松山市井門町373-1,1,画像あり
"
900万円",愛媛県西条市中野甲,727.83平方メートル / 220.16坪,http://local.google.co.jp/maps?q=愛媛県西条市中野甲,,( 北 公道 ) ( 1m 間口7m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220266-0000085,仲介,https://www.homes.co.jp/tochi/b-32202660000085/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
900万円",愛媛県西条市飯岡,671.52平方メートル / 203.13坪,http://local.google.co.jp/maps?q=愛媛県西条市飯岡,,( 南 2.2m 私道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0000594,専任媒介,https://www.homes.co.jp/tochi/b-32201220000594/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
690万円",愛媛県松山市雄郡2丁目138-17,81.15平方メートル / 24.54坪,http://local.google.co.jp/maps?q=愛媛県松山市雄郡2丁目138-17,,一方 ( 西 3m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220114-0000533,仲介,https://www.homes.co.jp/tochi/b-32201140000533/,株式会社上浮穴産業,愛媛県松山市井門町373-1,1,画像あり
"
770万円",愛媛県新居浜市政枝町2丁目,193.61平方メートル / 58.56坪,http://local.google.co.jp/maps?q=愛媛県新居浜市政枝町2丁目,,一方 ( 西 2.4m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702190-0000064,一般媒介,https://www.homes.co.jp/tochi/b-37021900000064/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
980万円",愛媛県新居浜市庄内町6丁目,231平方メートル / 69.87坪,http://local.google.co.jp/maps?q=愛媛県新居浜市庄内町6丁目,,( 北 ) ( 西 ),非線引区域,宅地,第一種住居地域,-,その他,不要,"古家あり 

",相談,3220118-0001064,仲介,https://www.homes.co.jp/tochi/b-32201180001064/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
880万円",愛媛県新居浜市庄内町3丁目,244.5平方メートル / 73.96坪,http://local.google.co.jp/maps?q=愛媛県新居浜市庄内町3丁目,,-,非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220118-0000855,一般媒介,https://www.homes.co.jp/tochi/b-32201180000855/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
350万円",愛媛県新居浜市松の木町4-21,205.46平方メートル / 62.15坪,http://local.google.co.jp/maps?q=愛媛県新居浜市松の木町4-21,,一方,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,3220134-0000051,仲介,https://www.homes.co.jp/tochi/b-32201340000051/,ココホーム,愛媛県新居浜市篠場町5番23号,1,画像あり
"
650万円",愛媛県松山市祇園町137-2,95.02平方メートル / 28.74坪,http://local.google.co.jp/maps?q=愛媛県松山市祇園町137-2,,三方 ( 北 3m 公道 間口7m ) ( 東 3m 公道 間口16m ) ( 南 2.1m 公道 間口3.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220338-0000125,一般媒介,https://www.homes.co.jp/tochi/b-32203380000125/,株式会社HR,愛媛県松山市宮西２丁目7-7,1,画像あり
"
710万円",愛媛県松山市和泉北1丁目,105平方メートル (公簿) / 31.76坪,http://local.google.co.jp/maps?q=愛媛県松山市和泉北1丁目,,一方 ( 西 2m 公道 ),市街化区域,宅地,第一種住居地域,その他,所有権,不要,"古家あり 

",相談,0136462-0000537,仲介,https://www.homes.co.jp/tochi/b-1364620000537/,ハウスドゥ　松山駅前　株式会社ニシヒラ住宅,愛媛県松山市愛光町1-24,1,画像あり
"
980万円",愛媛県西条市丹原町池田,409.93平方メートル / 124坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町池田,,( 北東 ) ( 北西 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0000758,一般媒介,https://www.homes.co.jp/tochi/b-32201220000758/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
580万円",愛媛県松山市和気町2丁目,174.04平方メートル (公簿) / 52.64坪,http://local.google.co.jp/maps?q=愛媛県松山市和気町2丁目,,一方 ( 北 7.2m 公道 間口13m ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0146355-0000502,仲介,https://www.homes.co.jp/tochi/b-1463550000502/,ワンズ・ホーム株式会社,愛媛県松山市須賀町1-1,1,画像あり
"
1,000万円",愛媛県松山市畑寺1丁目,215.56平方メートル (公簿) / 65.2坪,http://local.google.co.jp/maps?q=愛媛県松山市畑寺1丁目,,一方 ( 東 4m 私道 間口2m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3228201-0001231,専任媒介★,https://www.homes.co.jp/tochi/b-32282010001231/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
980万円",愛媛県西条市大町722-6 722-8,226.97平方メートル / 68.65坪,http://local.google.co.jp/maps?q=愛媛県西条市大町722-6 722-8,,( 北 4m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220266-0000463,仲介,https://www.homes.co.jp/tochi/b-32202660000463/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
990万円",愛媛県伊予市米湊,179.74平方メートル / 54.37坪,http://local.google.co.jp/maps?q=愛媛県伊予市米湊,,( 南東 4m 私道 間口2.1m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220110-0000957,仲介,https://www.homes.co.jp/tochi/b-32201100000957/,ありがとう不動産,愛媛県松山市萱町６丁目110-1　キクエ第１ビル1F,1,画像あり
"
960万円",愛媛県今治市上徳甲37-4,264.49平方メートル (公簿) / 80坪,http://local.google.co.jp/maps?q=愛媛県今治市上徳甲37-4,,一方,市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり 

",即時,0137327-0000200,専属専任媒介★,https://www.homes.co.jp/tochi/b-1373270000200/,重松建設株式会社 不動産事業部,愛媛県今治市常盤町４丁目7番地6,1,画像なし
"
690万円",愛媛県松山市下伊台町,237.8平方メートル / 71.93坪,http://local.google.co.jp/maps?q=愛媛県松山市下伊台町,,角地 ( 南 6m ) ( 東 4.2m ),市街化調整区域,宅地,-,平坦,所有権,不要,"古家あり 

",相談,3220062-0001514,一般媒介,https://www.homes.co.jp/tochi/b-32200620001514/,株式会社ケーズハウス,愛媛県松山市枝松３丁目6-37,1,画像あり
"
471万円",愛媛県松山市北条辻1572番27,163.94平方メートル / 49.59坪,http://local.google.co.jp/maps?q=愛媛県松山市北条辻1572番27,,一方 ( 南 3.2m 公道 間口12.4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220189-0000010,一般媒介,https://www.homes.co.jp/tochi/b-32201890000010/,株式会社協立土地建物商事,愛媛県松山市柳井町３丁目8-13,1,画像あり
"
590万円",愛媛県松山市東野6丁目甲911-83,95.51平方メートル / 28.89坪,http://local.google.co.jp/maps?q=愛媛県松山市東野6丁目甲911-83,,一方 ( 北西 公道 ),市街化区域,宅地,第二種住居地域,-,所有権,不要,"古家あり 

",相談,3220110-0000457,仲介,https://www.homes.co.jp/tochi/b-32201100000457/,ありがとう不動産,愛媛県松山市萱町６丁目110-1　キクエ第１ビル1F,1,画像あり
"
280万円",愛媛県新居浜市松の木町,100.82平方メートル / 30.49坪,http://local.google.co.jp/maps?q=愛媛県新居浜市松の木町,,二方 ( 西 4m 公道 ) ( 北 4m 公道 ),非線引区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3220337-0000016,仲介,https://www.homes.co.jp/tochi/b-32203370000016/,有限会社小野建設,愛媛県新居浜市沢津町２丁目9-55,1,画像あり
"
380万円",愛媛県今治市波方町小部,124.1平方メートル / 37.54坪,http://local.google.co.jp/maps?q=愛媛県今治市波方町小部,,一方 ( 東 3.6m 公道 ),都市計画区域外,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001301,一般媒介,https://www.homes.co.jp/tochi/b-37021310001301/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
240万円",愛媛県今治市菊間町浜,103.19平方メートル / 31.21坪,http://local.google.co.jp/maps?q=愛媛県今治市菊間町浜,,一方 ( 南 4.2m 公道 ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220062-0001165,一般媒介,https://www.homes.co.jp/tochi/b-32200620001165/,株式会社ケーズハウス,愛媛県松山市枝松３丁目6-37,1,画像あり
"
450万円",愛媛県今治市米屋町2丁目,131.38平方メートル / 39.74坪,http://local.google.co.jp/maps?q=愛媛県今治市米屋町2丁目,,一方 ( 南西 5.8m 公道 ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,3702131-0001023,一般媒介★,https://www.homes.co.jp/tochi/b-37021310001023/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
150万円",愛媛県新居浜市船木370-1,268.78平方メートル / 81.3坪,http://local.google.co.jp/maps?q=愛媛県新居浜市船木370-1,,一方 ( 南 ),都市計画区域外,宅地,-,平坦,所有権,不要,"古家あり 

",相談,3220119-0000043,仲介,https://www.homes.co.jp/tochi/b-32201190000043/,有限会社クリーン不動産,愛媛県新居浜市庄内町６丁目11番30号,1,画像あり
"
700万円",愛媛県四国中央市三島中央1丁目8-33,"1,099.15平方メートル / 332.49坪",http://local.google.co.jp/maps?q=愛媛県四国中央市三島中央1丁目8-33,,一方 ( 南 5m 公道 ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,0140873-0000284,専属専任媒介★,https://www.homes.co.jp/tochi/b-1408730000284/,株式会社リアルネット,香川県高松市錦町１丁目6-13,1,画像あり
"
580万円",愛媛県松山市古三津2丁目,107.82平方メートル / 32.61坪,http://local.google.co.jp/maps?q=愛媛県松山市古三津2丁目,,一方 ( 北 3.3m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220062-0001631,専任媒介,https://www.homes.co.jp/tochi/b-32200620001631/,株式会社ケーズハウス,愛媛県松山市枝松３丁目6-37,1,画像あり
"
450万円",愛媛県今治市鐘場町1丁目,216.94平方メートル / 65.62坪,http://local.google.co.jp/maps?q=愛媛県今治市鐘場町1丁目,,一方 ( 南西 25m 公道 ),市街化区域,宅地,第二種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001003,一般媒介,https://www.homes.co.jp/tochi/b-37021310001003/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
260万円",愛媛県今治市桜井1丁目,169.51平方メートル / 51.27坪,http://local.google.co.jp/maps?q=愛媛県今治市桜井1丁目,,一方 ( 東 2m 公道 ),市街化区域,宅地,第二種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001008,一般媒介,https://www.homes.co.jp/tochi/b-37021310001008/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
350万円",愛媛県今治市立花町2丁目,117.99平方メートル / 35.69坪,http://local.google.co.jp/maps?q=愛媛県今治市立花町2丁目,,一方 ( 北 4m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001142,一般媒介★,https://www.homes.co.jp/tochi/b-37021310001142/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
250万円",愛媛県今治市立花町2丁目,93.27平方メートル / 28.21坪,http://local.google.co.jp/maps?q=愛媛県今治市立花町2丁目,,一方 ( 北 4m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001079,一般媒介★,https://www.homes.co.jp/tochi/b-37021310001079/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
340万円",愛媛県今治市桜井1丁目,139.23平方メートル / 42.11坪,http://local.google.co.jp/maps?q=愛媛県今治市桜井1丁目,,角地 ( 東 3.6m 公道 ),市街化区域,宅地,近隣商業地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0000922,一般媒介,https://www.homes.co.jp/tochi/b-37021310000922/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
280万円",愛媛県今治市別宮町9丁目,67.71平方メートル / 20.48坪,http://local.google.co.jp/maps?q=愛媛県今治市別宮町9丁目,,一方 ( 北東 3.3m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001093,一般媒介★,https://www.homes.co.jp/tochi/b-37021310001093/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
398万円",愛媛県今治市喜田村5丁目,343.8平方メートル / 103.99坪,http://local.google.co.jp/maps?q=愛媛県今治市喜田村5丁目,,一方 ( 北東 2.4m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3702131-0000952,一般媒介,https://www.homes.co.jp/tochi/b-37021310000952/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
140万円",愛媛県今治市吉海町名,162.84平方メートル / 49.25坪,http://local.google.co.jp/maps?q=愛媛県今治市吉海町名,,一方 ( 南 3m 公道 ),都市計画区域外,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0000825,一般媒介,https://www.homes.co.jp/tochi/b-37021310000825/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
450万円",愛媛県今治市波方町波方,183.61平方メートル / 55.54坪,http://local.google.co.jp/maps?q=愛媛県今治市波方町波方,,一方 ( 西 2.9m 公道 ),都市計画区域外,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0000800,一般媒介,https://www.homes.co.jp/tochi/b-37021310000800/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
250万円",愛媛県今治市河南町3丁目,115.7平方メートル / 34.99坪,http://local.google.co.jp/maps?q=愛媛県今治市河南町3丁目,,一方 ( 南 1.8m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0000856,一般媒介,https://www.homes.co.jp/tochi/b-37021310000856/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
400万円",愛媛県今治市国分6丁目,242.29平方メートル / 73.29坪,http://local.google.co.jp/maps?q=愛媛県今治市国分6丁目,,一方 ( 南 4.1m 私道 ) ( 南西 3.5m 公道 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3702131-0000899,一般媒介,https://www.homes.co.jp/tochi/b-37021310000899/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
680万円",愛媛県宇和島市三浦東2652,421.16平方メートル (公簿) / 127.4坪,http://local.google.co.jp/maps?q=愛媛県宇和島市三浦東2652,,角地 ( 南 5m 公道 ) ( 東 3m ),都市計画区域外,宅地,無指定,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0102554-0000448,一般媒介,https://www.homes.co.jp/tochi/b-1025540000448/,有限会社丸和,愛媛県宇和島市栄町港３丁目４番１号,1,画像あり
"
430万円",愛媛県今治市小泉5丁目,117.05平方メートル / 35.4坪,http://local.google.co.jp/maps?q=愛媛県今治市小泉5丁目,,一方 ( 南東 3m 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001237,一般媒介,https://www.homes.co.jp/tochi/b-37021310001237/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
770万円",愛媛県宇和島市朝日町2丁目5-15,112.46平方メートル (公簿) / 34.01坪,http://local.google.co.jp/maps?q=愛媛県宇和島市朝日町2丁目5-15,,一方 ( 北 6.8m 公道 間口6m ),非線引区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0102554-0000542,一般媒介★,https://www.homes.co.jp/tochi/b-1025540000542/,有限会社丸和,愛媛県宇和島市栄町港３丁目４番１号,1,画像あり
"
300万円",愛媛県今治市別宮町8丁目,102.05平方メートル / 30.87坪,http://local.google.co.jp/maps?q=愛媛県今治市別宮町8丁目,,一方 ( 南東 4m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001178,一般媒介,https://www.homes.co.jp/tochi/b-37021310001178/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
700万円",愛媛県新居浜市垣生6丁目,855平方メートル / 258.63坪,http://local.google.co.jp/maps?q=愛媛県新居浜市垣生6丁目,,( 南 3.2m 公道 間口17m ),非線引区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3220368-0000003,専任媒介,https://www.homes.co.jp/tochi/b-32203680000003/,株式会社エヒメ不動産,愛媛県新居浜市西原町１丁目4-38,1,画像あり
"
780万円",愛媛県新居浜市萩生2694-2,294.22平方メートル / 89坪,http://local.google.co.jp/maps?q=愛媛県新居浜市萩生2694-2,,一方,非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",即時,3220134-0000074,仲介,https://www.homes.co.jp/tochi/b-32201340000074/,ココホーム,愛媛県新居浜市篠場町5番23号,1,画像あり
"
680万円",愛媛県東温市南方741-7,140.62平方メートル / 42.53坪,http://local.google.co.jp/maps?q=愛媛県東温市南方741-7,,一方 ( 南 4m 私道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,3220103-0000142,仲介,https://www.homes.co.jp/tochi/b-32201030000142/,有限会社徳永不動産,愛媛県伊予郡砥部町高尾田272,1,画像あり
